artist_id,artist_name,uri,followers,popularity,genres
6SZBqn91m2QZDcbzmHUFPP,Shamur,spotify:artist:6SZBqn91m2QZDcbzmHUFPP,55462,49,[]
7pauOFC9bRqioSX30AvNkG,IP Singh,spotify:artist:7pauOFC9bRqioSX30AvNkG,10372,53,"['desi pop', 'modern bollywood']"
1wRPtKGflJrBx9BmLsSwlU,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,23968750,85,"['filmi', 'indian instrumental', 'modern bollywood']"
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,spotify:artist:4f7KfxeHq9BiylGmyXepGt,3610218,75,"['desi pop', 'filmi', 'modern bollywood']"
3tHD07u1ON4uHxmnT9rwqZ,Neeraj Shridhar,spotify:artist:3tHD07u1ON4uHxmnT9rwqZ,2218105,64,"['filmi', 'modern bollywood']"
1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,spotify:artist:1mYsTxnqsietFxj1OgoGbG,41497112,77,['filmi']
0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,spotify:artist:0oOet2f43PA68X5RxKobEy,20942265,80,"['filmi', 'modern bollywood']"
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,spotify:artist:4f7KfxeHq9BiylGmyXepGt,3610218,75,"['desi pop', 'filmi', 'modern bollywood']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
5rQoBDKFnd1n6BkdbgVaRL,Guru Randhawa,spotify:artist:5rQoBDKFnd1n6BkdbgVaRL,17720331,67,"['filmi', 'modern bollywood']"
5tvfyAT4aOIOkumo6vw1yL,Arjun,spotify:artist:5tvfyAT4aOIOkumo6vw1yL,594161,53,"['desi hip hop', 'desi pop']"
6WOdPJmexxFINcKMkP2jMG,Sachet Tandon,spotify:artist:6WOdPJmexxFINcKMkP2jMG,2054936,70,"['desi pop', 'filmi', 'modern bhajan', 'modern bollywood']"
1OPqAyxsQc8mcRmoNBAnVk,Dhvani Bhanushali,spotify:artist:1OPqAyxsQc8mcRmoNBAnVk,4563811,65,"['desi pop', 'filmi', 'modern bollywood']"
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,spotify:artist:4f7KfxeHq9BiylGmyXepGt,3610218,75,"['desi pop', 'filmi', 'modern bollywood']"
5isfxZ3RSdBlSLn3cSFhnI,Meet Bros Anjjan,spotify:artist:5isfxZ3RSdBlSLn3cSFhnI,810281,55,"['filmi', 'modern bollywood']"
6qcIg4IPLulyc03mWR87N8,Kanika Kapoor,spotify:artist:6qcIg4IPLulyc03mWR87N8,689506,56,"['filmi', 'modern bollywood']"
1wRPtKGflJrBx9BmLsSwlU,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,23968750,85,"['filmi', 'indian instrumental', 'modern bollywood']"
4LnYRxNZVCTsDCO2xKjOn8,Shahid Mallya,spotify:artist:4LnYRxNZVCTsDCO2xKjOn8,26422,57,"['filmi', 'modern bollywood']"
3eDT9fwXKuHWFvgZaaYC5v,Sunidhi Chauhan,spotify:artist:3eDT9fwXKuHWFvgZaaYC5v,16172707,71,"['filmi', 'modern bollywood']"
0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,spotify:artist:0oOet2f43PA68X5RxKobEy,20942265,80,"['filmi', 'modern bollywood']"
20w1cujlzVI3LA0dItmMg1,Osman Mir,spotify:artist:20w1cujlzVI3LA0dItmMg1,122074,51,"['gujarati garba', 'gujarati pop']"
6k6TIai4KyKG1DeIMftSmJ,Siddharth - Garima,spotify:artist:6k6TIai4KyKG1DeIMftSmJ,302,62,[]
1wRPtKGflJrBx9BmLsSwlU,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,23968750,85,"['filmi', 'indian instrumental', 'modern bollywood']"
3eDT9fwXKuHWFvgZaaYC5v,Sunidhi Chauhan,spotify:artist:3eDT9fwXKuHWFvgZaaYC5v,16172707,71,"['filmi', 'modern bollywood']"
2fMqTqiTxUDlmcOEPaQSsx,Amitabh Bhattacharya,spotify:artist:2fMqTqiTxUDlmcOEPaQSsx,254449,78,['modern bollywood']
1wRPtKGflJrBx9BmLsSwlU,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,23968750,85,"['filmi', 'indian instrumental', 'modern bollywood']"
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,96521871,88,"['filmi', 'modern bollywood']"
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,spotify:artist:4f7KfxeHq9BiylGmyXepGt,3610218,75,"['desi pop', 'filmi', 'modern bollywood']"
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,96521871,88,"['filmi', 'modern bollywood']"
1sVmXkzX2ukc6QvasrDBES,Asees Kaur,spotify:artist:1sVmXkzX2ukc6QvasrDBES,2288518,69,"['desi pop', 'filmi', 'modern bollywood']"
6Mv8GjQa7LKUGCAqa9qqdb,Vishal-Shekhar,spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb,6021607,73,"['filmi', 'modern bollywood']"
2oSONSC9zQ4UonDKnLqksx,Atif Aslam,spotify:artist:2oSONSC9zQ4UonDKnLqksx,19331192,74,"['classic pakistani pop', 'filmi', 'modern bollywood', 'sufi']"
3GdSQUH1BRtl9UrrtuwJlP,Irshad Kamil,spotify:artist:3GdSQUH1BRtl9UrrtuwJlP,18188,65,['modern bollywood']
74OaRjmyh0XyRZsQQQ5l7c,Jasleen Royal,spotify:artist:74OaRjmyh0XyRZsQQQ5l7c,1519482,69,"['desi pop', 'filmi', 'indian singer-songwriter', 'modern bollywood']"
56SjZARoEvag3RoKWIb16j,B Praak,spotify:artist:56SjZARoEvag3RoKWIb16j,8790940,72,"['desi pop', 'filmi', 'punjabi pop']"
0bRPtPZQkWHeG7MGk9eWlh,Romy,spotify:artist:0bRPtPZQkWHeG7MGk9eWlh,45825,59,"['desi pop', 'modern bollywood']"
4nJ0kto93jDLHQKmpGeYS8,Anvita Dutt,spotify:artist:4nJ0kto93jDLHQKmpGeYS8,9574,58,['modern bollywood']
1wRPtKGflJrBx9BmLsSwlU,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,23968750,85,"['filmi', 'indian instrumental', 'modern bollywood']"
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,96521871,88,"['filmi', 'modern bollywood']"
5wJ1H6ud777odtZl5gG507,Vishal Mishra,spotify:artist:5wJ1H6ud777odtZl5gG507,1410142,71,"['desi pop', 'filmi', 'modern bollywood']"
1wRPtKGflJrBx9BmLsSwlU,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,23968750,85,"['filmi', 'indian instrumental', 'modern bollywood']"
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,96521871,88,"['filmi', 'modern bollywood']"
1mBydYMVBECdDmMfE2sEUO,Sachin-Jigar,spotify:artist:1mBydYMVBECdDmMfE2sEUO,1861673,73,"['filmi', 'gujarati pop', 'modern bollywood']"
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,96521871,88,"['filmi', 'modern bollywood']"
7uw9rkZ9mxuSBuURy86ERR,Amitabha Bhattacharya,spotify:artist:7uw9rkZ9mxuSBuURy86ERR,7163,43,[]
1wRPtKGflJrBx9BmLsSwlU,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,23968750,85,"['filmi', 'indian instrumental', 'modern bollywood']"
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,96521871,88,"['filmi', 'modern bollywood']"
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,96521871,88,"['filmi', 'modern bollywood']"
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,96521871,88,"['filmi', 'modern bollywood']"
5fvTHKKzW44A9867nPDocM,Ajay-Atul,spotify:artist:5fvTHKKzW44A9867nPDocM,2785831,63,['filmi']
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,spotify:artist:1dVygo6tRFXC8CSWURQJq2,14359586,74,"['filmi', 'modern bollywood']"
3ZxZ03fj3tXBZHZWzvaLSM,Neeti Mohan,spotify:artist:3ZxZ03fj3tXBZHZWzvaLSM,3297226,69,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,96521871,88,"['filmi', 'modern bollywood']"
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,spotify:artist:4hkB2bR5ek6lJChj6aunCn,4836994,68,"['bhajan', 'classic bollywood', 'filmi', 'ghazal', 'hare krishna']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
2ae6PxICSOZHvjqiCcgon8,S. P. Balasubrahmanyam,spotify:artist:2ae6PxICSOZHvjqiCcgon8,10417559,75,['filmi']
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
1gHVDWrG6hVra3ZxV7mQWd,Vinod Rathod,spotify:artist:1gHVDWrG6hVra3ZxV7mQWd,1059383,57,"['classic bollywood', 'filmi']"
4YgUVg4p7xtMOrOS4GjiJZ,Jatin-Lalit,spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ,245044,65,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,spotify:artist:2ZRrPOjBIWoKK5rHedLijj,4293528,67,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
2ijWbN5KykTYiBoVmhzCTU,Jagjit Singh,spotify:artist:2ijWbN5KykTYiBoVmhzCTU,3476922,61,"['classic bollywood', 'filmi', 'ghazal', 'hare krishna', 'sufi']"
1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,spotify:artist:1mYsTxnqsietFxj1OgoGbG,41497112,77,['filmi']
2ae6PxICSOZHvjqiCcgon8,S. P. Balasubrahmanyam,spotify:artist:2ae6PxICSOZHvjqiCcgon8,10417559,75,['filmi']
2IUtwMti1OiT3lkW6RubgH,K. S. Chithra,spotify:artist:2IUtwMti1OiT3lkW6RubgH,5455391,73,['filmi']
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
2ae6PxICSOZHvjqiCcgon8,S. P. Balasubrahmanyam,spotify:artist:2ae6PxICSOZHvjqiCcgon8,10417559,75,['filmi']
2IUtwMti1OiT3lkW6RubgH,K. S. Chithra,spotify:artist:2IUtwMti1OiT3lkW6RubgH,5455391,73,['filmi']
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
4YgUVg4p7xtMOrOS4GjiJZ,Jatin-Lalit,spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ,245044,65,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,spotify:artist:4hkB2bR5ek6lJChj6aunCn,4836994,68,"['bhajan', 'classic bollywood', 'filmi', 'ghazal', 'hare krishna']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
5ObQXIcqKtQENK14lQyqiy,Anuradha Sriram,spotify:artist:5ObQXIcqKtQENK14lQyqiy,1423716,63,['filmi']
2JEjaa7hWhE1BbL3OcoeFR,Sujatha,spotify:artist:2JEjaa7hWhE1BbL3OcoeFR,1822063,67,"['filmi', 'malayalam pop']"
1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,spotify:artist:1mYsTxnqsietFxj1OgoGbG,41497112,77,['filmi']
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,spotify:artist:1dVygo6tRFXC8CSWURQJq2,14359586,74,"['filmi', 'modern bollywood']"
0AWYFpUfZxzxKUgN5k0GrQ,Uttam Singh,spotify:artist:0AWYFpUfZxzxKUgN5k0GrQ,914627,56,"['classic bollywood', 'filmi', 'modern bollywood']"
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,12473100,73,"['classic bollywood', 'filmi', 'lata']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3Bku4b0uiR8KJSXu7U8Iyy,Anand Bakshi,spotify:artist:3Bku4b0uiR8KJSXu7U8Iyy,12953,60,['classic bollywood']
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
4YgUVg4p7xtMOrOS4GjiJZ,Jatin-Lalit,spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ,245044,65,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
2ae6PxICSOZHvjqiCcgon8,S. P. Balasubrahmanyam,spotify:artist:2ae6PxICSOZHvjqiCcgon8,10417559,75,['filmi']
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,spotify:artist:1dVygo6tRFXC8CSWURQJq2,14359586,74,"['filmi', 'modern bollywood']"
6WPmTGeeoymoVlXVtsCwz7,Kavita Krishnamurthy,spotify:artist:6WPmTGeeoymoVlXVtsCwz7,2517825,66,"['classic bollywood', 'filmi']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,spotify:artist:4hkB2bR5ek6lJChj6aunCn,4836994,68,"['bhajan', 'classic bollywood', 'filmi', 'ghazal', 'hare krishna']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
03SZmfKAgYRQKUwy0EoJUa,Roop Kumar Rathod,spotify:artist:03SZmfKAgYRQKUwy0EoJUa,4022856,63,"['filmi', 'modern bollywood', 'sufi']"
4YgUVg4p7xtMOrOS4GjiJZ,Jatin-Lalit,spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ,245044,65,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,spotify:artist:5as8A4G47Ohu9NSWs3Je8U,6396322,68,"['chutney', 'classic bollywood', 'filmi']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,12473100,73,"['classic bollywood', 'filmi', 'lata']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
0AWYFpUfZxzxKUgN5k0GrQ,Uttam Singh,spotify:artist:0AWYFpUfZxzxKUgN5k0GrQ,914627,56,"['classic bollywood', 'filmi', 'modern bollywood']"
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,12473100,73,"['classic bollywood', 'filmi', 'lata']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3Bku4b0uiR8KJSXu7U8Iyy,Anand Bakshi,spotify:artist:3Bku4b0uiR8KJSXu7U8Iyy,12953,60,['classic bollywood']
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,spotify:artist:1dVygo6tRFXC8CSWURQJq2,14359586,74,"['filmi', 'modern bollywood']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
6WPmTGeeoymoVlXVtsCwz7,Kavita Krishnamurthy,spotify:artist:6WPmTGeeoymoVlXVtsCwz7,2517825,66,"['classic bollywood', 'filmi']"
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,spotify:artist:4hkB2bR5ek6lJChj6aunCn,4836994,68,"['bhajan', 'classic bollywood', 'filmi', 'ghazal', 'hare krishna']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
1HGMG8RHvcu1mfdM9MeTek,Sadhana Sargam,spotify:artist:1HGMG8RHvcu1mfdM9MeTek,1036401,67,"['classic bollywood', 'filmi', 'hare krishna']"
1gHVDWrG6hVra3ZxV7mQWd,Vinod Rathod,spotify:artist:1gHVDWrG6hVra3ZxV7mQWd,1059383,57,"['classic bollywood', 'filmi']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,12473100,73,"['classic bollywood', 'filmi', 'lata']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
0AWYFpUfZxzxKUgN5k0GrQ,Uttam Singh,spotify:artist:0AWYFpUfZxzxKUgN5k0GrQ,914627,56,"['classic bollywood', 'filmi', 'modern bollywood']"
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,12473100,73,"['classic bollywood', 'filmi', 'lata']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3Bku4b0uiR8KJSXu7U8Iyy,Anand Bakshi,spotify:artist:3Bku4b0uiR8KJSXu7U8Iyy,12953,60,['classic bollywood']
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,spotify:artist:4hkB2bR5ek6lJChj6aunCn,4836994,68,"['bhajan', 'classic bollywood', 'filmi', 'ghazal', 'hare krishna']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,spotify:artist:2ZRrPOjBIWoKK5rHedLijj,4293528,67,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,spotify:artist:1dVygo6tRFXC8CSWURQJq2,14359586,74,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,spotify:artist:5as8A4G47Ohu9NSWs3Je8U,6396322,68,"['chutney', 'classic bollywood', 'filmi']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
4rhk6lDh2srdV1a1qmIqGa,Shraddha Pandit,spotify:artist:4rhk6lDh2srdV1a1qmIqGa,9843,45,['modern bollywood']
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,spotify:artist:1dVygo6tRFXC8CSWURQJq2,14359586,74,"['filmi', 'modern bollywood']"
5l1aGNGCRGomCMHVufh6xC,Amit Kumar,spotify:artist:5l1aGNGCRGomCMHVufh6xC,763938,56,"['classic bollywood', 'filmi']"
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,spotify:artist:4hkB2bR5ek6lJChj6aunCn,4836994,68,"['bhajan', 'classic bollywood', 'filmi', 'ghazal', 'hare krishna']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
1HGMG8RHvcu1mfdM9MeTek,Sadhana Sargam,spotify:artist:1HGMG8RHvcu1mfdM9MeTek,1036401,67,"['classic bollywood', 'filmi', 'hare krishna']"
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,12473100,73,"['classic bollywood', 'filmi', 'lata']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
2ae6PxICSOZHvjqiCcgon8,S. P. Balasubrahmanyam,spotify:artist:2ae6PxICSOZHvjqiCcgon8,10417559,75,['filmi']
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,spotify:artist:2ZRrPOjBIWoKK5rHedLijj,4293528,67,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,spotify:artist:5as8A4G47Ohu9NSWs3Je8U,6396322,68,"['chutney', 'classic bollywood', 'filmi']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,12473100,73,"['classic bollywood', 'filmi', 'lata']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
1gHVDWrG6hVra3ZxV7mQWd,Vinod Rathod,spotify:artist:1gHVDWrG6hVra3ZxV7mQWd,1059383,57,"['classic bollywood', 'filmi']"
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,spotify:artist:1dVygo6tRFXC8CSWURQJq2,14359586,74,"['filmi', 'modern bollywood']"
5l1aGNGCRGomCMHVufh6xC,Amit Kumar,spotify:artist:5l1aGNGCRGomCMHVufh6xC,763938,56,"['classic bollywood', 'filmi']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,spotify:artist:2ZRrPOjBIWoKK5rHedLijj,4293528,67,"['filmi', 'modern bollywood']"
6WPmTGeeoymoVlXVtsCwz7,Kavita Krishnamurthy,spotify:artist:6WPmTGeeoymoVlXVtsCwz7,2517825,66,"['classic bollywood', 'filmi']"
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,12473100,73,"['classic bollywood', 'filmi', 'lata']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
